0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.051948051948045186,0.0,0.33333333333331755,0.5000000000000236,0.0,0.0,0.37868614042145,0.0,-0.18508793619014255,-0.21782001117942984,-0.8454809743381004,-0.8181818181818182,-1.0,0.0045177621582046775,-1.0
-0.727272727272725,0.0,-0.3333333333333649,0.16666666666665877,0.25,0.0,-0.8689544202741591,-0.2857142857142857,0.1763930725861092,-0.7130240357741755,0.5224484348621039,-0.6363636363636364,-1.0,-0.1753753317555374,-0.9906976744186047
1.2987012987012996,194.66666666666035,0.33333333333331755,0.8333333333333649,0.0,-1.0,-0.30528823838846425,0.48571428571428654,0.40174574201321955,-0.29366126327557296,0.5259472793314607,-0.45454545454545453,-0.3333333333333333,-0.4750912969135091,-0.9813953488372092
0.46753246753246575,0.0,0.33333333333331755,-0.16666666666665877,0.0,-4.000000000000018,0.06529071386576725,0.028571428571431006,-0.18807135557096732,0.46725544997205143,-0.15510179568794674,-0.2727272727272727,-0.3333333333333333,0.33738142565958085,-0.9720930232558139
-0.1558441558441577,0.0,-4.736951571734046e-14,-0.16666666666665877,0.25,-1.0,-0.47857164959618775,-0.4571428571428555,0.09341491904620962,0.6745667970933482,0.22740531655311558,-0.09090909090909091,-0.3333333333333333,0.0599669208687907,-0.9627906976744186
0.6753246753246687,90.66666666666225,0.33333333333331755,0.6666666666666825,0.0,-2.0000000000000178,0.13757465111241762,0.5999999999999984,-1.2549242502076305,-0.7073896031302404,-0.03731819020990844,0.09090909090909091,0.3333333333333333,0.3825211548780441,-0.9534883720930233
0.1558441558441577,0.0,-0.3333333333333649,0.5,0.25,-1.0,-0.3486090911903951,0.6857142857142874,0.5570546624854307,0.6852990497484628,-0.5690962838401433,0.2727272727272727,0.3333333333333333,-0.2771650467305318,-0.9441860465116279
-0.10389610389610145,0.0,-1.0000000000000473,-0.6666666666666587,0.0,0.0,0.6617569700157812,-0.4571428571428555,0.4553516432734163,1.533236444941308,-0.943440611953014,0.45454545454545453,0.3333333333333333,0.22400657161848433,-0.9348837209302325
-0.20779220779221397,170.66666666666035,0.33333333333331755,-0.16666666666665877,0.25,-2.0,-0.6261100968530495,-0.22857142857142776,-0.7030787880555542,-1.87854667411962,-0.5737611132242088,0.6363636363636364,1.0,-0.38477575051126495,-0.9255813953488372
0.7792207792207811,0.0,0.33333333333331755,0.16666666666668245,0.0,-2.0000000000000178,0.3047931429278708,0.0,0.6875777352164321,0.7504080491894913,0.42682210166445367,0.8181818181818182,1.0,0.31620681200944334,-0.9162790697674419
0.4155844155844095,0.0,-4.736951571734046e-14,0.33333333333334125,0.25,-3.0,1.0891481263731164,0.0857142857142849,-0.29821564063606654,-1.0648630519843487,-0.32886335377477066,1.0,1.0,0.2248005068554729,-0.9069767441860465
-0.20779220779220658,16.0,1.3333333333333175,-0.5,0.0,-2.0000000000000178,0.13794597270786274,0.2285714285714318,-0.7398372576443147,-0.8511123532699832,-0.42565611674974496,-1.0,-1.0,0.3190893382391915,-0.8976744186046511
0.3636363636363606,0.0,-4.736951571734046e-14,-0.16666666666665877,0.0,-1.0,-0.001670947179503048,0.6571428571428564,1.0554100534919304,1.8375852431525992,0.339358552594995,-0.8181818181818182,-1.0,0.05301998754514097,-0.8883720930232558
3.691131094857655e-15,0.0,0.0,-0.4999999999999763,0.25,-2.0,-1.5675341151715816,-0.0857142857142849,-0.14001773659076547,-0.9252543320290665,0.3895043563171605,-0.6363636363636364,-1.0,0.14937756154069448,-0.8790697674418605
-0.571428571428571,78.66666666666414,0.9999999999999526,-0.33333333333334125,0.0,-1.0000000000000178,1.2469598044372932,-0.3714285714285706,-0.03276042938248564,0.04833985466741196,-0.10495688169101182,-0.45454545454545453,-0.3333333333333333,-0.09863968670232909,-0.8697674418604651
0.9350649350649278,0.0,0.0,0.5000000000000236,0.0,-1.0,-0.7346597765881734,0.7142857142857143,0.0034324700037558693,1.7953717160424818,-0.284547919488764,-0.2727272727272727,-0.3333333333333333,-0.7579749328481908,-0.8604651162790697
0.05194805194805257,0.0,-4.736951571734046e-14,-0.16666666666665877,0.25,-1.0,-0.39131107466658416,0.8571428571428612,-0.09764639537633926,-1.2750363331470096,0.6915447187022471,-0.09090909090909091,-0.3333333333333333,-0.18984209485225476,-0.8511627906976744
0.2597402597402629,59.9999999999981,0.0,-0.33333333333334125,0.0,-1.0,0.45864405730729957,-1.3142857142857167,-0.8580314013894661,-0.2275684740078256,0.7918363261465781,0.09090909090909091,0.3333333333333333,-0.17467251863097596,-0.8418604651162791
0.051948051948045186,0.0,-4.736951571734046e-14,2.368475785867023e-14,0.0,-1.0,-1.9590308506358882,0.05714285714285795,0.2638021458677841,-0.09108999441028508,-0.5725946834468848,0.2727272727272727,0.3333333333333333,0.15595459321983818,-0.8325581395348837
0.519480519480522,0.0,0.6666666666666351,0.0,0.0,-1.0000000000000178,0.9090571525822323,-0.057142857142853894,0.47326051670949165,-0.9088876467300168,0.8023324146920331,0.45454545454545453,0.3333333333333333,0.09527719053385604,-0.8232558139534883
-0.05194805194805257,89.33333333332828,0.6666666666666351,0.5000000000000236,0.0,-1.0,1.3513011727573723,1.057142857142858,0.4874857250718117,2.4077361654555616,1.414576368453013,0.6363636363636364,1.0,0.3166867819481682,-0.813953488372093
-0.1558441558441577,0.0,2.333333333333365,1.6666666666666825,0.0,-1.0,-1.0013924559829193,0.40000000000000163,-0.03733350426493103,-1.3399664617104527,-0.7650146693447399,0.8181818181818182,1.0,-0.09778981511909818,-0.8046511627906977
0.31168831168831174,0.0,-1.0000000000000473,-0.16666666666665877,0.0,-1.0,0.9250239811863725,-0.3714285714285706,-0.6134512672214637,0.5849524874231414,0.7615162697379985,1.0,1.0,0.35944290105739996,-0.7953488372093023
0.7792207792207738,73.33333333333206,0.6666666666666351,0.6666666666666825,0.0,-2.0000000000000178,-1.6539282730451466,-0.7428571428571453,-0.3070109989824019,-0.5314700950251537,-0.5795923723855982,-1.0,-1.0,0.18291320551126383,-0.786046511627907
